chart_id,music_id,title,pronunciation,difficulty,play_level,chart_constant,total_note_count,tap_count,flick_count,slide_count,trace_count,critical_count,weighted_note_count,published_at
4097,555,フュージョン,ふゅーじょん,append,34,,1555,,,,,,,2025-02-15
2776,556,サイハテ,さいはて,easy,6,,190,,,,,,,2025-01-05
2777,556,サイハテ,さいはて,normal,12,,465,,,,,,,2025-01-05
2778,556,サイハテ,さいはて,hard,17,,675,,,,,,,2025-01-05
2779,556,サイハテ,さいはて,expert,23,,840,,,,,,,2025-01-05
2780,556,サイハテ,さいはて,master,28,,999,,,,,,,2025-01-05
2781,557,花溺れ,はなおぼれ,easy,6,,145,,,,,,,2024-12-23
2782,557,花溺れ,はなおぼれ,normal,12,,231,,,,,,,2024-12-23
2783,557,花溺れ,はなおぼれ,hard,17,,520,,,,,,,2024-12-23
2784,557,花溺れ,はなおぼれ,expert,26,,780,,,,,,,2024-12-23
2785,557,花溺れ,はなおぼれ,master,29,,895,,,,,,,2024-12-23
2786,558,のだ,のだ,easy,6,,229,,,,,,,2025-01-04
2787,558,のだ,のだ,normal,12,,377,,,,,,,2025-01-04
2788,558,のだ,のだ,hard,18,,592,,,,,,,2025-01-04
2789,558,のだ,のだ,expert,25,,918,,,,,,,2025-01-04
2790,558,のだ,のだ,master,30,,927,,,,,,,2025-01-04
4082,558,のだ,のだ,append,33,,1346,,,,,,,2025-01-04
2791,559,おどりゃんせ,おどりゃんせ,easy,7,,245,,,,,,,2025-10-01
2792,559,おどりゃんせ,おどりゃんせ,normal,13,,437,,,,,,,2025-10-01
2793,559,おどりゃんせ,おどりゃんせ,hard,18,,732,,,,,,,2025-10-01
2794,559,おどりゃんせ,おどりゃんせ,expert,27,,1100,,,,,,,2025-10-01
2795,559,おどりゃんせ,おどりゃんせ,master,32,,1303,,,,,,,2025-10-01
2796,560,アイリッド,あいりっど,easy,6,,157,,,,,,,2025-07-13
2797,560,アイリッド,あいりっど,normal,12,,250,,,,,,,2025-07-13
2798,560,アイリッド,あいりっど,hard,17,,572,,,,,,,2025-07-13
2799,560,アイリッド,あいりっど,expert,25,,813,,,,,,,2025-07-13
2800,560,アイリッド,あいりっど,master,29,,960,,,,,,,2025-07-13
2801,561,プロトディスコ,ぷろとでぃすこ,easy,6,,227,,,,,,,2024-12-31
2802,561,プロトディスコ,ぷろとでぃすこ,normal,12,,317,,,,,,,2024-12-31
2803,561,プロトディスコ,ぷろとでぃすこ,hard,18,,562,,,,,,,2024-12-31
2804,561,プロトディスコ,ぷろとでぃすこ,expert,26,,913,,,,,,,2024-12-31
2805,561,プロトディスコ,ぷろとでぃすこ,master,32,,1057,,,,,,,2024-12-31
4089,561,プロトディスコ,ぷろとでぃすこ,append,34,,1404,,,,,,,2024-12-31
2806,562,アンヘル,あんへる,easy,8,,291,,,,,,,2024-12-30
2807,562,アンヘル,あんへる,normal,12,,382,,,,,,,2024-12-30
2808,562,アンヘル,あんへる,hard,19,,652,,,,,,,2024-12-30
2809,562,アンヘル,あんへる,expert,27,,917,,,,,,,2024-12-30
2810,562,アンヘル,あんへる,master,31,,1187,,,,,,,2024-12-30
4087,562,アンヘル,あんへる,append,33,,1503,,,,,,,2024-12-30
2816,564,そこに在る、光。,そこにあるひかり,easy,6,,227,,,,,,,2025-01-28
2817,564,そこに在る、光。,そこにあるひかり,normal,12,,228,,,,,,,2025-01-28
2818,564,そこに在る、光。,そこにあるひかり,hard,16,,301,,,,,,,2025-01-28
2819,564,そこに在る、光。,そこにあるひかり,expert,22,,403,,,,,,,2025-01-28
2820,564,そこに在る、光。,そこにあるひかり,master,27,,408,,,,,,,2025-01-28
2821,565,夏に透明,なつにとうめい,easy,6,,151,,,,,,,2025-01-21
2822,565,夏に透明,なつにとうめい,normal,13,,288,,,,,,,2025-01-21
2823,565,夏に透明,なつにとうめい,hard,17,,553,,,,,,,2025-01-21
2824,565,夏に透明,なつにとうめい,expert,24,,691,,,,,,,2025-01-21
2825,565,夏に透明,なつにとうめい,master,28,,788,,,,,,,2025-01-21
2826,566,パンダヒーロー,ぱんだひーろー,easy,8,,204,,,,,,,2025-01-22
2827,566,パンダヒーロー,ぱんだひーろー,normal,13,,317,,,,,,,2025-01-22
2828,566,パンダヒーロー,ぱんだひーろー,hard,18,,738,,,,,,,2025-01-22
2829,566,パンダヒーロー,ぱんだひーろー,expert,24,,820,,,,,,,2025-01-22
2830,566,パンダヒーロー,ぱんだひーろー,master,30,,1003,,,,,,,2025-01-22
2831,567,結ンデ開イテ羅刹ト骸,むすんでひらいてらせつとむくろ,easy,7,,330,,,,,,,2025-01-23
2832,567,結ンデ開イテ羅刹ト骸,むすんでひらいてらせつとむくろ,normal,13,,502,,,,,,,2025-01-23
2833,567,結ンデ開イテ羅刹ト骸,むすんでひらいてらせつとむくろ,hard,18,,656,,,,,,,2025-01-23
2834,567,結ンデ開イテ羅刹ト骸,むすんでひらいてらせつとむくろ,expert,24,,826,,,,,,,2025-01-23
2835,567,結ンデ開イテ羅刹ト骸,むすんでひらいてらせつとむくろ,master,29,,903,,,,,,,2025-01-23
2841,569,シークレット・シーカー,しーくれっと・しーかー,easy,8,,262,,,,,,,2024-12-16
2842,569,シークレット・シーカー,しーくれっと・しーかー,normal,13,,474,,,,,,,2024-12-16
2843,569,シークレット・シーカー,しーくれっと・しーかー,hard,18,,672,,,,,,,2024-12-16
2844,569,シークレット・シーカー,しーくれっと・しーかー,expert,26,,894,,,,,,,2024-12-16
2845,569,シークレット・シーカー,しーくれっと・しーかー,master,30,,1019,,,,,,,2024-12-16
2846,570,スター,すたー,easy,7,,148,,,,,,,2025-10-19
2847,570,スター,すたー,normal,12,,296,,,,,,,2025-10-19
2848,570,スター,すたー,hard,18,,567,,,,,,,2025-10-19
2849,570,スター,すたー,expert,25,,799,,,,,,,2025-10-19
2850,570,スター,すたー,master,29,,889,,,,,,,2025-10-19
2851,571,偽物人間40号,にせものにんげんよんじゅうごう,easy,5,,220,,,,,,,2025-09-24
2852,571,偽物人間40号,にせものにんげんよんじゅうごう,normal,12,,307,,,,,,,2025-09-24
2853,571,偽物人間40号,にせものにんげんよんじゅうごう,hard,17,,454,,,,,,,2025-09-24
2854,571,偽物人間40号,にせものにんげんよんじゅうごう,expert,25,,775,,,,,,,2025-09-24
2855,571,偽物人間40号,にせものにんげんよんじゅうごう,master,29,,823,,,,,,,2025-09-24
2856,572,飾って,かざって,easy,5,,122,,,,,,,2025-08-28
2857,572,飾って,かざって,normal,10,,199,,,,,,,2025-08-28
2858,572,飾って,かざって,hard,16,,349,,,,,,,2025-08-28
2859,572,飾って,かざって,expert,22,,515,,,,,,,2025-08-28
2860,572,飾って,かざって,master,27,,520,,,,,,,2025-08-28
2861,573,はじまりの未来,はじまりのみらい,easy,7,,357,,,,,,,2024-12-28
2862,573,はじまりの未来,はじまりのみらい,normal,12,,439,,,,,,,2024-12-28
2863,573,はじまりの未来,はじまりのみらい,hard,17,,758,,,,,,,2024-12-28
2864,573,はじまりの未来,はじまりのみらい,expert,24,,972,,,,,,,2024-12-28
2865,573,はじまりの未来,はじまりのみらい,master,28,,1111,,,,,,,2024-12-28
2866,574,SToRY,すとーりー,easy,8,,246,,,,,,,2025-02-06
2867,574,SToRY,すとーりー,normal,13,,334,,,,,,,2025-02-06
2868,574,SToRY,すとーりー,hard,18,,557,,,,,,,2025-02-06
2869,574,SToRY,すとーりー,expert,25,,705,,,,,,,2025-02-06
2870,574,SToRY,すとーりー,master,29,,784,,,,,,,2025-02-06
2871,575,FUN!!,ふぁん,easy,8,,155,,,,,,,2025-01-31
2872,575,FUN!!,ふぁん,normal,13,,322,,,,,,,2025-01-31
2873,575,FUN!!,ふぁん,hard,17,,476,,,,,,,2025-01-31
2874,575,FUN!!,ふぁん,expert,25,,622,,,,,,,2025-01-31
2875,575,FUN!!,ふぁん,master,29,,744,,,,,,,2025-01-31
2876,576,ファイアダンス,ふぁいあだんす,easy,6,,136,,,,,,,2025-01-25
2877,576,ファイアダンス,ふぁいあだんす,normal,12,,252,,,,,,,2025-01-25
2878,576,ファイアダンス,ふぁいあだんす,hard,18,,483,,,,,,,2025-01-25
2879,576,ファイアダンス,ふぁいあだんす,expert,25,,606,,,,,,,2025-01-25
2880,576,ファイアダンス,ふぁいあだんす,master,29,,680,,,,,,,2025-01-25
2881,577,スマイル*シンフォニー,すまいるしんふぉにー,easy,5,,121,,,,,,,2025-02-03
2882,577,スマイル*シンフォニー,すまいるしんふぉにー,normal,12,,216,,,,,,,2025-02-03
2883,577,スマイル*シンフォニー,すまいるしんふぉにー,hard,17,,360,,,,,,,2025-02-03
2884,577,スマイル*シンフォニー,すまいるしんふぉにー,expert,24,,594,,,,,,,2025-02-03
2885,577,スマイル*シンフォニー,すまいるしんふぉにー,master,28,,667,,,,,,,2025-02-03
2886,578,ハローセカイ,はろーせかい,easy,7,,187,,,,,,,2025-02-08
2887,578,ハローセカイ,はろーせかい,normal,12,,320,,,,,,,2025-02-08
2888,578,ハローセカイ,はろーせかい,hard,17,,451,,,,,,,2025-02-08
2889,578,ハローセカイ,はろーせかい,expert,24,,621,,,,,,,2025-02-08
2890,578,ハローセカイ,はろーせかい,master,28,,759,,,,,,,2025-02-08
2891,579,Worlders,わーるだーず,easy,7,,246,,,,,,,2025-01-29
2892,579,Worlders,わーるだーず,normal,13,,329,,,,,,,2025-01-29
2893,579,Worlders,わーるだーず,hard,18,,794,,,,,,,2025-01-29
2894,579,Worlders,わーるだーず,expert,24,,924,,,,,,,2025-01-29
2895,579,Worlders,わーるだーず,master,28,,1060,,,,,,,2025-01-29
2896,580,三日月ステップ,みかづきすてっぷ,easy,7,,186,,,,,,,2025-03-03
2897,580,三日月ステップ,みかづきすてっぷ,normal,12,,325,,,,,,,2025-03-03
2898,580,三日月ステップ,みかづきすてっぷ,hard,17,,547,,,,,,,2025-03-03
2899,580,三日月ステップ,みかづきすてっぷ,expert,25,,891,,,,,,,2025-03-03
2900,580,三日月ステップ,みかづきすてっぷ,master,28,,969,,,,,,,2025-03-03
2901,581,厨病激発ボーイ,ちゅうびょうげきはつぼーい,easy,9,,284,,,,,,,2025-01-14
2902,581,厨病激発ボーイ,ちゅうびょうげきはつぼーい,normal,13,,438,,,,,,,2025-01-14
2903,581,厨病激発ボーイ,ちゅうびょうげきはつぼーい,hard,19,,730,,,,,,,2025-01-14
2904,581,厨病激発ボーイ,ちゅうびょうげきはつぼーい,expert,27,,1118,,,,,,,2025-01-14
2905,581,厨病激発ボーイ,ちゅうびょうげきはつぼーい,master,32,,1355,,,,,,,2025-01-14
2906,582,アンチユー,あんちゆー,easy,6,,192,,,,,,,2025-02-10
2907,582,アンチユー,あんちゆー,normal,12,,247,,,,,,,2025-02-10
2908,582,アンチユー,あんちゆー,hard,17,,453,,,,,,,2025-02-10
2909,582,アンチユー,あんちゆー,expert,24,,610,,,,,,,2025-02-10
2910,582,アンチユー,あんちゆー,master,28,,820,,,,,,,2025-02-10
2911,583,アクセラレイト,あくせられいと,easy,7,,150,,,,,,,2025-08-06
2912,583,アクセラレイト,あくせられいと,normal,13,,321,,,,,,,2025-08-06
2913,583,アクセラレイト,あくせられいと,hard,18,,637,,,,,,,2025-08-06
2914,583,アクセラレイト,あくせられいと,expert,26,,810,,,,,,,2025-08-06
2915,583,アクセラレイト,あくせられいと,master,31,,917,,,,,,,2025-08-06
4121,583,アクセラレイト,あくせられいと,append,32,,1126,,,,,,,2025-08-06
2916,584,IMAWANOKIWA,いまわのきわ,easy,9,,370,,,,,,,2025-11-22
2917,584,IMAWANOKIWA,いまわのきわ,normal,13,,400,,,,,,,2025-11-22
2918,584,IMAWANOKIWA,いまわのきわ,hard,20,,925,,,,,,,2025-11-22
2919,584,IMAWANOKIWA,いまわのきわ,expert,28,,1256,,,,,,,2025-11-22
2920,584,IMAWANOKIWA,いまわのきわ,master,32,,1423,,,,,,,2025-11-22
4131,584,IMAWANOKIWA,いまわのきわ,append,35,,1949,,,,,,,2025-11-22
2921,585,ペンタトニック,ぺんたとにっく,easy,7,,260,,,,,,,2025-09-29
2922,585,ペンタトニック,ぺんたとにっく,normal,14,,289,,,,,,,2025-09-29
2923,585,ペンタトニック,ぺんたとにっく,hard,18,,503,,,,,,,2025-09-29
2924,585,ペンタトニック,ぺんたとにっく,expert,25,,733,,,,,,,2025-09-29
2925,585,ペンタトニック,ぺんたとにっく,master,30,,1103,,,,,,,2025-09-29
4130,585,ペンタトニック,ぺんたとにっく,append,31,,1288,,,,,,,2025-09-29
2926,586,ヤンキーボーイ・ヤンキーガール,やんきーぼーいやんきーがーる,easy,6,,191,,,,,,,2025-12-31
2927,586,ヤンキーボーイ・ヤンキーガール,やんきーぼーいやんきーがーる,normal,13,,299,,,,,,,2025-12-31
2928,586,ヤンキーボーイ・ヤンキーガール,やんきーぼーいやんきーがーる,hard,18,,575,,,,,,,2025-12-31
2929,586,ヤンキーボーイ・ヤンキーガール,やんきーぼーいやんきーがーる,expert,25,,903,,,,,,,2025-12-31
2930,586,ヤンキーボーイ・ヤンキーガール,やんきーぼーいやんきーがーる,master,31,,1087,,,,,,,2025-12-31
2931,587,ルルブ,るるぶ,easy,9,,271,,,,,,,2025-02-12
2932,587,ルルブ,るるぶ,normal,14,,480,,,,,,,2025-02-12
2933,587,ルルブ,るるぶ,hard,18,,850,,,,,,,2025-02-12
2934,587,ルルブ,るるぶ,expert,27,,1143,,,,,,,2025-02-12
2935,587,ルルブ,るるぶ,master,31,,1296,,,,,,,2025-02-12
2936,588,プラネットヒーロー,ぷらねっとひーろー,easy,9,,385,,,,,,,2025-03-14
2937,588,プラネットヒーロー,ぷらねっとひーろー,normal,13,,519,,,,,,,2025-03-14
2938,588,プラネットヒーロー,ぷらねっとひーろー,hard,19,,893,,,,,,,2025-03-14
2939,588,プラネットヒーロー,ぷらねっとひーろー,expert,28,,1128,,,,,,,2025-03-14
2940,588,プラネットヒーロー,ぷらねっとひーろー,master,33,,1467,,,,,,,2025-03-14
2941,589,バレリーコ,ばれりーこ,easy,7,,196,,,,,,,2025-04-05
2942,589,バレリーコ,ばれりーこ,normal,13,,471,,,,,,,2025-04-05
2943,589,バレリーコ,ばれりーこ,hard,17,,711,,,,,,,2025-04-05
2944,589,バレリーコ,ばれりーこ,expert,25,,965,,,,,,,2025-04-05
2945,589,バレリーコ,ばれりーこ,master,29,,1115,,,,,,,2025-04-05
2946,590,マンハッタン,まんはったん,easy,6,,255,,,,,,,2025-04-03
2947,590,マンハッタン,まんはったん,normal,14,,463,,,,,,,2025-04-03
2948,590,マンハッタン,まんはったん,hard,18,,709,,,,,,,2025-04-03
2949,590,マンハッタン,まんはったん,expert,27,,901,,,,,,,2025-04-03
2950,590,マンハッタン,まんはったん,master,32,,1247,,,,,,,2025-04-03
2951,591,吉原ラメント 再来盤,よしわららめんと さいらいばん,easy,8,,282,,,,,,,2025-04-02
2952,591,吉原ラメント 再来盤,よしわららめんと さいらいばん,normal,13,,498,,,,,,,2025-04-02
2953,591,吉原ラメント 再来盤,よしわららめんと さいらいばん,hard,17,,862,,,,,,,2025-04-02
2954,591,吉原ラメント 再来盤,よしわららめんと さいらいばん,expert,25,,1135,,,,,,,2025-04-02
2955,591,吉原ラメント 再来盤,よしわららめんと さいらいばん,master,29,,1108,,,,,,,2025-04-02
2956,592,クイーンオブハート,くいーんおぶはーと,easy,9,,385,,,,,,,2025-04-04
2957,592,クイーンオブハート,くいーんおぶはーと,normal,13,,582,,,,,,,2025-04-04
2958,592,クイーンオブハート,くいーんおぶはーと,hard,17,,875,,,,,,,2025-04-04
2959,592,クイーンオブハート,くいーんおぶはーと,expert,25,,1189,,,,,,,2025-04-04
2960,592,クイーンオブハート,くいーんおぶはーと,master,31,,1212,,,,,,,2025-04-04
2961,593,クリスタルスノウ,くりすたるすのう,easy,6,,249,,,,,,,2025-02-08
2962,593,クリスタルスノウ,くりすたるすのう,normal,12,,278,,,,,,,2025-02-08
2963,593,クリスタルスノウ,くりすたるすのう,hard,17,,507,,,,,,,2025-02-08
2964,593,クリスタルスノウ,くりすたるすのう,expert,23,,694,,,,,,,2025-02-08
2965,593,クリスタルスノウ,くりすたるすのう,master,26,,773,,,,,,,2025-02-08
2966,594,Call!!,こーる,easy,5,,115,,,,,,,2025-03-31
2967,594,Call!!,こーる,normal,12,,260,,,,,,,2025-03-31
2968,594,Call!!,こーる,hard,17,,413,,,,,,,2025-03-31
2969,594,Call!!,こーる,expert,25,,549,,,,,,,2025-03-31
2970,594,Call!!,こーる,master,28,,765,,,,,,,2025-03-31
2971,595,エンヴィキャットウォーク,えんヴぃきゃっとうぉーく,easy,8,,222,,,,,,,2025-05-26
2972,595,エンヴィキャットウォーク,えんヴぃきゃっとうぉーく,normal,12,,363,,,,,,,2025-05-26
2973,595,エンヴィキャットウォーク,えんヴぃきゃっとうぉーく,hard,18,,806,,,,,,,2025-05-26
2974,595,エンヴィキャットウォーク,えんヴぃきゃっとうぉーく,expert,26,,932,,,,,,,2025-05-26
2975,595,エンヴィキャットウォーク,えんヴぃきゃっとうぉーく,master,30,,1222,,,,,,,2025-05-26
2976,596,D/N/A,でぃー・えぬ・えー,easy,7,,310,,,,,,,2025-03-20
2977,596,D/N/A,でぃー・えぬ・えー,normal,12,,417,,,,,,,2025-03-20
2978,596,D/N/A,でぃー・えぬ・えー,hard,18,,740,,,,,,,2025-03-20
2979,596,D/N/A,でぃー・えぬ・えー,expert,26,,913,,,,,,,2025-03-20
2980,596,D/N/A,でぃー・えぬ・えー,master,31,,1276,,,,,,,2025-03-20
2981,597,その絵の名前は,そのえのなまえは,easy,5,,118,,,,,,,2025-11-08
2982,597,その絵の名前は,そのえのなまえは,normal,11,,232,,,,,,,2025-11-08
2983,597,その絵の名前は,そのえのなまえは,hard,15,,377,,,,,,,2025-11-08
2984,597,その絵の名前は,そのえのなまえは,expert,22,,514,,,,,,,2025-11-08
2985,597,その絵の名前は,そのえのなまえは,master,26,,555,,,,,,,2025-11-08
2996,600,征け,ゆけ,easy,7,,142,,,,,,,2025-11-17
2997,600,征け,ゆけ,normal,12,,303,,,,,,,2025-11-17
2998,600,征け,ゆけ,hard,17,,509,,,,,,,2025-11-17
2999,600,征け,ゆけ,expert,23,,701,,,,,,,2025-11-17
3000,600,征け,ゆけ,master,28,,825,,,,,,,2025-11-17
3001,601,ルマ,るま,easy,7,,206,,,,,,,2025-11-04
3002,601,ルマ,るま,normal,12,,368,,,,,,,2025-11-04
3003,601,ルマ,るま,hard,18,,577,,,,,,,2025-11-04
3004,601,ルマ,るま,expert,26,,899,,,,,,,2025-11-04
3005,601,ルマ,るま,master,30,,1143,,,,,,,2025-11-04
3011,603,ドレミファロンド,どれみふぁろんど,easy,6,,189,,,,,,,2025-03-24
3012,603,ドレミファロンド,どれみふぁろんど,normal,12,,331,,,,,,,2025-03-24
3013,603,ドレミファロンド,どれみふぁろんど,hard,17,,543,,,,,,,2025-03-24
3014,603,ドレミファロンド,どれみふぁろんど,expert,23,,690,,,,,,,2025-03-24
3015,603,ドレミファロンド,どれみふぁろんど,master,27,,961,,,,,,,2025-03-24
3016,604,Packaged,ぱっけーじど,easy,6,,239,,,,,,,2025-03-09
3017,604,Packaged,ぱっけーじど,normal,12,,439,,,,,,,2025-03-09
3018,604,Packaged,ぱっけーじど,hard,16,,539,,,,,,,2025-03-09
3019,604,Packaged,ぱっけーじど,expert,22,,739,,,,,,,2025-03-09
3020,604,Packaged,ぱっけーじど,master,26,,839,,,,,,,2025-03-09
3021,605,Sympathy,しんぱしー,easy,8,,272,,,,,,,2025-03-30
3022,605,Sympathy,しんぱしー,normal,13,,349,,,,,,,2025-03-30
3023,605,Sympathy,しんぱしー,hard,17,,582,,,,,,,2025-03-30
3024,605,Sympathy,しんぱしー,expert,24,,723,,,,,,,2025-03-30
3025,605,Sympathy,しんぱしー,master,28,,860,,,,,,,2025-03-30
4101,605,Sympathy,しんぱしー,append,29,,1043,,,,,,,2025-03-30
3026,606,スーサイドパレヱド,すーさいどぱれえど,easy,8,,284,,,,,,,2025-04-14
3027,606,スーサイドパレヱド,すーさいどぱれえど,normal,13,,336,,,,,,,2025-04-14
3028,606,スーサイドパレヱド,すーさいどぱれえど,hard,19,,615,,,,,,,2025-04-14
3029,606,スーサイドパレヱド,すーさいどぱれえど,expert,26,,918,,,,,,,2025-04-14
3030,606,スーサイドパレヱド,すーさいどぱれえど,master,31,,1063,,,,,,,2025-04-14
4102,606,スーサイドパレヱド,すーさいどぱれえど,append,32,,1493,,,,,,,2025-04-14
3031,607,回る空うさぎ,まわるそらうさぎ,easy,5,,181,,,,,,,2025-04-22
3032,607,回る空うさぎ,まわるそらうさぎ,normal,12,,274,,,,,,,2025-04-22
3033,607,回る空うさぎ,まわるそらうさぎ,hard,16,,402,,,,,,,2025-04-22
3034,607,回る空うさぎ,まわるそらうさぎ,expert,21,,607,,,,,,,2025-04-22
3035,607,回る空うさぎ,まわるそらうさぎ,master,26,,607,,,,,,,2025-04-22
3036,608,星宙メランコリア,ほしぞらめらんこりあ,easy,8,,356,,,,,,,2025-04-18
3037,608,星宙メランコリア,ほしぞらめらんこりあ,normal,13,,632,,,,,,,2025-04-18
3038,608,星宙メランコリア,ほしぞらめらんこりあ,hard,18,,647,,,,,,,2025-04-18
3039,608,星宙メランコリア,ほしぞらめらんこりあ,expert,26,,1004,,,,,,,2025-04-18
3040,608,星宙メランコリア,ほしぞらめらんこりあ,master,30,,1166,,,,,,,2025-04-18
3046,610,Polar Star,ぽーらーすたー,easy,8,,274,,,,,,,2025-12-29
3047,610,Polar Star,ぽーらーすたー,normal,13,,404,,,,,,,2025-12-29
3048,610,Polar Star,ぽーらーすたー,hard,16,,503,,,,,,,2025-12-29
3049,610,Polar Star,ぽーらーすたー,expert,24,,697,,,,,,,2025-12-29
3050,610,Polar Star,ぽーらーすたー,master,31,,1106,,,,,,,2025-12-29
3051,611,好き！雪！本気マジック,すきゆきまじまじっく,easy,7,,290,,,,,,,2026-01-31
3052,611,好き！雪！本気マジック,すきゆきまじまじっく,normal,13,,349,,,,,,,2026-01-31
3053,611,好き！雪！本気マジック,すきゆきまじまじっく,hard,18,,640,,,,,,,2026-01-31
3054,611,好き！雪！本気マジック,すきゆきまじまじっく,expert,25,,828,,,,,,,2026-01-31
3055,611,好き！雪！本気マジック,すきゆきまじまじっく,master,29,,1060,,,,,,,2026-01-31
3056,612,Snow Fairy Story,すのうふぇありーすとーりー,easy,6,,195,,,,,,,2026-02-01
3057,612,Snow Fairy Story,すのうふぇありーすとーりー,normal,13,,391,,,,,,,2026-02-01
3058,612,Snow Fairy Story,すのうふぇありーすとーりー,hard,17,,603,,,,,,,2026-02-01
3059,612,Snow Fairy Story,すのうふぇありーすとーりー,expert,24,,912,,,,,,,2026-02-01
3060,612,Snow Fairy Story,すのうふぇありーすとーりー,master,28,,902,,,,,,,2026-02-01
3061,613,雪がとける前に,ゆきがとけるまえに,easy,7,,197,,,,,,,2026-02-02
3062,613,雪がとける前に,ゆきがとけるまえに,normal,12,,287,,,,,,,2026-02-02
3063,613,雪がとける前に,ゆきがとけるまえに,hard,18,,473,,,,,,,2026-02-02
3064,613,雪がとける前に,ゆきがとけるまえに,expert,23,,618,,,,,,,2026-02-02
3065,613,雪がとける前に,ゆきがとけるまえに,master,28,,773,,,,,,,2026-02-02
3066,614,スターナイトスノウ,すたーないとすのう,easy,8,,237,,,,,,,2026-02-03
3067,614,スターナイトスノウ,すたーないとすのう,normal,14,,398,,,,,,,2026-02-03
3068,614,スターナイトスノウ,すたーないとすのう,hard,18,,643,,,,,,,2026-02-03
3069,614,スターナイトスノウ,すたーないとすのう,expert,25,,859,,,,,,,2026-02-03
3070,614,スターナイトスノウ,すたーないとすのう,master,29,,914,,,,,,,2026-02-03
3071,615,四角い地球を丸くする,しかくいちきゅうをまるくする,easy,6,,271,,,,,,,2026-02-04
3072,615,四角い地球を丸くする,しかくいちきゅうをまるくする,normal,12,,351,,,,,,,2026-02-04
3073,615,四角い地球を丸くする,しかくいちきゅうをまるくする,hard,18,,655,,,,,,,2026-02-04
3074,615,四角い地球を丸くする,しかくいちきゅうをまるくする,expert,24,,950,,,,,,,2026-02-04
3075,615,四角い地球を丸くする,しかくいちきゅうをまるくする,master,28,,1097,,,,,,,2026-02-04
3076,616,アイ,あい,easy,9,,269,,,,,,,2026-02-05
3077,616,アイ,あい,normal,14,,342,,,,,,,2026-02-05
3078,616,アイ,あい,hard,17,,537,,,,,,,2026-02-05
3079,616,アイ,あい,expert,25,,821,,,,,,,2026-02-05
3080,616,アイ,あい,master,29,,959,,,,,,,2026-02-05
3081,617,ぽかぽかの星,ぽかぽかのほし,easy,6,,171,,,,,,,2026-02-06
3082,617,ぽかぽかの星,ぽかぽかのほし,normal,13,,341,,,,,,,2026-02-06
3083,617,ぽかぽかの星,ぽかぽかのほし,hard,16,,562,,,,,,,2026-02-06
3084,617,ぽかぽかの星,ぽかぽかのほし,expert,23,,783,,,,,,,2026-02-06
3085,617,ぽかぽかの星,ぽかぽかのほし,master,27,,903,,,,,,,2026-02-06
3086,618,Fondant Step,ふぉんだんすてっぷ,easy,6,,253,,,,,,,2026-02-07
3087,618,Fondant Step,ふぉんだんすてっぷ,normal,12,,322,,,,,,,2026-02-07
3088,618,Fondant Step,ふぉんだんすてっぷ,hard,16,,532,,,,,,,2026-02-07
3089,618,Fondant Step,ふぉんだんすてっぷ,expert,23,,679,,,,,,,2026-02-07
3090,618,Fondant Step,ふぉんだんすてっぷ,master,26,,904,,,,,,,2026-02-07
3091,619,Connecting,こねくてぃんぐ,easy,6,,186,,,,,,,2025-05-23
3092,619,Connecting,こねくてぃんぐ,normal,12,,279,,,,,,,2025-05-23
3093,619,Connecting,こねくてぃんぐ,hard,16,,482,,,,,,,2025-05-23
3094,619,Connecting,こねくてぃんぐ,expert,23,,616,,,,,,,2025-05-23
3095,619,Connecting,こねくてぃんぐ,master,27,,792,,,,,,,2025-05-23
3096,620,紗痲,しゃま,easy,8,,275,,,,,,,2025-05-09
3097,620,紗痲,しゃま,normal,13,,360,,,,,,,2025-05-09
3098,620,紗痲,しゃま,hard,18,,761,,,,,,,2025-05-09
3099,620,紗痲,しゃま,expert,26,,1088,,,,,,,2025-05-09
3100,620,紗痲,しゃま,master,30,,1192,,,,,,,2025-05-09
3101,621,東京サマーセッション,とうきょうさまーせっしょん,easy,8,,290,,,,,,,2025-10-03
3102,621,東京サマーセッション,とうきょうさまーせっしょん,normal,13,,399,,,,,,,2025-10-03
3103,621,東京サマーセッション,とうきょうさまーせっしょん,hard,18,,781,,,,,,,2025-10-03
3104,621,東京サマーセッション,とうきょうさまーせっしょん,expert,24,,892,,,,,,,2025-10-03
3105,621,東京サマーセッション,とうきょうさまーせっしょん,master,30,,1073,,,,,,,2025-10-03
3106,622,超ナイト・オブ・ナイツ,ちょうないと・おぶ・ないつ,easy,8,,383,,,,,,,2025-05-05
3107,622,超ナイト・オブ・ナイツ,ちょうないと・おぶ・ないつ,normal,13,,446,,,,,,,2025-05-05
3108,622,超ナイト・オブ・ナイツ,ちょうないと・おぶ・ないつ,hard,20,,813,,,,,,,2025-05-05
3109,622,超ナイト・オブ・ナイツ,ちょうないと・おぶ・ないつ,expert,27,,1201,,,,,,,2025-05-05
3110,622,超ナイト・オブ・ナイツ,ちょうないと・おぶ・ないつ,master,33,,1403,,,,,,,2025-05-05
4107,622,超ナイト・オブ・ナイツ,ちょうないと・おぶ・ないつ,append,36,,1782,,,,,,,2025-05-05
3111,623,とうほう☆ワンダーランド,とうほうわんだーらんど,easy,9,,265,,,,,,,2025-05-04
3112,623,とうほう☆ワンダーランド,とうほうわんだーらんど,normal,13,,345,,,,,,,2025-05-04
