chart_id,music_id,title,pronunciation,difficulty,play_level,chart_constant,total_note_count,published_at
2905,581,厨病激発ボーイ,ちゅうびょうげきはつぼーい,master,32,,1355,2025-01-14
2909,582,アンチユー,あんちゆー,expert,24,,610,2025-02-10
2910,582,アンチユー,あんちゆー,master,28,,820,2025-02-10
2914,583,アクセラレイト,あくせられいと,expert,26,,810,2025-08-06
2915,583,アクセラレイト,あくせられいと,master,31,,917,2025-08-06
4121,583,アクセラレイト,あくせられいと,append,32,,1126,2025-08-06
2919,584,IMAWANOKIWA,いまわのきわ,expert,28,,1256,2025-11-22
2920,584,IMAWANOKIWA,いまわのきわ,master,32,,1423,2025-11-22
4131,584,IMAWANOKIWA,いまわのきわ,append,35,,1949,2025-11-22
2924,585,ペンタトニック,ぺんたとにっく,expert,25,,733,2025-09-29
2925,585,ペンタトニック,ぺんたとにっく,master,30,,1103,2025-09-29
4130,585,ペンタトニック,ぺんたとにっく,append,31,,1288,2025-09-29
2929,586,ヤンキーボーイ・ヤンキーガール,やんきーぼーいやんきーがーる,expert,25,,903,2025-12-31
2930,586,ヤンキーボーイ・ヤンキーガール,やんきーぼーいやんきーがーる,master,31,,1087,2025-12-31
2934,587,ルルブ,るるぶ,expert,27,,1143,2025-02-12
2935,587,ルルブ,るるぶ,master,31,,1296,2025-02-12
2939,588,プラネットヒーロー,ぷらねっとひーろー,expert,28,,1128,2025-03-14
2940,588,プラネットヒーロー,ぷらねっとひーろー,master,33,,1467,2025-03-14
2944,589,バレリーコ,ばれりーこ,expert,25,,965,2025-04-05
2945,589,バレリーコ,ばれりーこ,master,29,,1115,2025-04-05
2949,590,マンハッタン,まんはったん,expert,27,,901,2025-04-03
2950,590,マンハッタン,まんはったん,master,32,,1247,2025-04-03
2954,591,吉原ラメント 再来盤,よしわららめんと さいらいばん,expert,25,,1135,2025-04-02
2955,591,吉原ラメント 再来盤,よしわららめんと さいらいばん,master,29,,1108,2025-04-02
2959,592,クイーンオブハート,くいーんおぶはーと,expert,25,,1189,2025-04-04
2960,592,クイーンオブハート,くいーんおぶはーと,master,31,,1212,2025-04-04
2965,593,クリスタルスノウ,くりすたるすのう,master,26,,773,2025-02-08
2969,594,Call!!,こーる,expert,25,,549,2025-03-31
2970,594,Call!!,こーる,master,28,,765,2025-03-31
2974,595,エンヴィキャットウォーク,えんヴぃきゃっとうぉーく,expert,26,,932,2025-05-26
2975,595,エンヴィキャットウォーク,えんヴぃきゃっとうぉーく,master,30,,1222,2025-05-26
2979,596,D/N/A,でぃー・えぬ・えー,expert,26,,913,2025-03-20
2980,596,D/N/A,でぃー・えぬ・えー,master,31,,1276,2025-03-20
2985,597,その絵の名前は,そのえのなまえは,master,26,,555,2025-11-08
3000,600,征け,ゆけ,master,28,,825,2025-11-17
3004,601,ルマ,るま,expert,26,,899,2025-11-04
3005,601,ルマ,るま,master,30,,1143,2025-11-04
3015,603,ドレミファロンド,どれみふぁろんど,master,27,,961,2025-03-24
3020,604,Packaged,ぱっけーじど,master,26,,839,2025-03-09
3024,605,Sympathy,しんぱしー,expert,24,,723,2025-03-30
3025,605,Sympathy,しんぱしー,master,28,,860,2025-03-30
4101,605,Sympathy,しんぱしー,append,29,,1043,2025-03-30
3029,606,スーサイドパレヱド,すーさいどぱれえど,expert,26,,918,2025-04-14
3030,606,スーサイドパレヱド,すーさいどぱれえど,master,31,,1063,2025-04-14
4102,606,スーサイドパレヱド,すーさいどぱれえど,append,32,,1493,2025-04-14
3035,607,回る空うさぎ,まわるそらうさぎ,master,26,,607,2025-04-22
3039,608,星宙メランコリア,ほしぞらめらんこりあ,expert,26,,1004,2025-04-18
3040,608,星宙メランコリア,ほしぞらめらんこりあ,master,30,,1166,2025-04-18
3049,610,Polar Star,ぽーらーすたー,expert,24,,697,2025-12-29
3050,610,Polar Star,ぽーらーすたー,master,31,,1106,2025-12-29
3054,611,好き！雪！本気マジック,すきゆきまじまじっく,expert,25,,828,2026-01-31
3055,611,好き！雪！本気マジック,すきゆきまじまじっく,master,29,,1060,2026-01-31
3059,612,Snow Fairy Story,すのうふぇありーすとーりー,expert,24,,912,2026-02-01
3060,612,Snow Fairy Story,すのうふぇありーすとーりー,master,28,,902,2026-02-01
3065,613,雪がとける前に,ゆきがとけるまえに,master,28,,773,2026-02-02
3069,614,スターナイトスノウ,すたーないとすのう,expert,25,,859,2026-02-03
3070,614,スターナイトスノウ,すたーないとすのう,master,29,,914,2026-02-03
3074,615,四角い地球を丸くする,しかくいちきゅうをまるくする,expert,24,,950,2026-02-04
3075,615,四角い地球を丸くする,しかくいちきゅうをまるくする,master,28,,1097,2026-02-04
3079,616,アイ,あい,expert,25,,821,2026-02-05
3080,616,アイ,あい,master,29,,959,2026-02-05
3085,617,ぽかぽかの星,ぽかぽかのほし,master,27,,903,2026-02-06
3090,618,Fondant Step,ふぉんだんすてっぷ,master,26,,904,2026-02-07
3095,619,Connecting,こねくてぃんぐ,master,27,,792,2025-05-23
3099,620,紗痲,しゃま,expert,26,,1088,2025-05-09
3100,620,紗痲,しゃま,master,30,,1192,2025-05-09
3104,621,東京サマーセッション,とうきょうさまーせっしょん,expert,24,,892,2025-10-03
3105,621,東京サマーセッション,とうきょうさまーせっしょん,master,30,,1073,2025-10-03
3109,622,超ナイト・オブ・ナイツ,ちょうないと・おぶ・ないつ,expert,27,,1201,2025-05-05
3110,622,超ナイト・オブ・ナイツ,ちょうないと・おぶ・ないつ,master,33,,1403,2025-05-05
4107,622,超ナイト・オブ・ナイツ,ちょうないと・おぶ・ないつ,append,36,,1782,2025-05-05
3114,623,とうほう☆ワンダーランド,とうほうわんだーらんど,expert,26,,806,2025-05-04
3115,623,とうほう☆ワンダーランド,とうほうわんだーらんど,master,31,,1086,2025-05-04
4108,623,とうほう☆ワンダーランド,とうほうわんだーらんど,append,32,,1488,2025-05-04
3119,624,チルノのパーフェクトさんすう学園,ちるののぱーふぇくとさんすうがくえん,expert,26,,999,2025-05-03
3120,624,チルノのパーフェクトさんすう学園,ちるののぱーふぇくとさんすうがくえん,master,31,,1199,2025-05-03
4109,624,チルノのパーフェクトさんすう学園,ちるののぱーふぇくとさんすうがくえん,append,33,,1599,2025-05-03
3124,625,このふざけた素晴らしき世界は、僕の為にある,このふざけたすばらしきせかいはぼくのためにある,expert,25,,946,2025-06-09
3125,625,このふざけた素晴らしき世界は、僕の為にある,このふざけたすばらしきせかいはぼくのためにある,master,29,,1093,2025-06-09
3129,626,フィッシュアンドTips,ふぃっしゅあんどちっぷす,expert,26,,833,2025-05-19
3130,626,フィッシュアンドTips,ふぃっしゅあんどちっぷす,master,30,,1052,2025-05-19
3134,627,テトリス,てとりす,expert,25,,653,2025-06-02
3135,627,テトリス,てとりす,master,29,,814,2025-06-02
4114,627,テトリス,てとりす,append,29,,938,2025-06-02
3139,628,モニタリング,もにたりんぐ,expert,26,,901,2025-06-16
3140,628,モニタリング,もにたりんぐ,master,29,,973,2025-06-16
3144,629,8.32,はってんさんにー,expert,24,,659,2025-09-01
3145,629,8.32,はってんさんにー,master,28,,832,2025-09-01
3150,630,幸福刑,こうふくけい,master,28,,907,2026-01-19
3154,631,天才ロック,てんさいろっく,expert,27,,1148,2026-07-01
3155,631,天才ロック,てんさいろっく,master,30,,1327,2026-07-01
3159,632,Surges,さーじず,expert,26,,950,2025-08-12
3160,632,Surges,さーじず,master,29,,1043,2025-08-12
3164,633,庭師のおはなしによると,にわしのおはなしによると,expert,26,,1121,2025-06-23
3165,633,庭師のおはなしによると,にわしのおはなしによると,master,31,,1185,2025-06-23
3169,634,光線歌,こうせんか,expert,24,,700,2025-05-31
3170,634,光線歌,こうせんか,master,28,,889,2025-05-31
3174,635,ありのままのストーリーを,ありのままのすとーりーを,expert,24,,892,2025-07-23
3175,635,ありのままのストーリーを,ありのままのすとーりーを,master,28,,938,2025-07-23
4117,635,ありのままのストーリーを,ありのままのすとーりーを,append,28,,1178,2025-07-23
3179,636,エクスプロウル,えくすぷろうる,expert,26,,1024,2025-07-18
3180,636,エクスプロウル,えくすぷろうる,master,30,,1102,2025-07-18
3184,637,笑えたらえーやん！,わらえたらえーやん,expert,25,,878,2025-07-07
3185,637,笑えたらえーやん！,わらえたらえーやん,master,30,,1090,2025-07-07
3189,638,花弁、それにまつわる音声,かべんそれにまつわるおんせい,expert,24,,883,2025-08-02
3190,638,花弁、それにまつわる音声,かべんそれにまつわるおんせい,master,29,,952,2025-08-02
3194,639,マリオネットダンサー,まりおねっとだんさー,expert,25,,860,2025-08-03
3195,639,マリオネットダンサー,まりおねっとだんさー,master,29,,1030,2025-08-03
3204,641,君が飛び降りるのならば,きみがとびおりるのならば,expert,27,,970,2026-01-05
3205,641,君が飛び降りるのならば,きみがとびおりるのならば,master,30,,1224,2026-01-05
3209,642,このまんまでいこう,このまんまでいこう,expert,25,,738,2026-02-17
3210,642,このまんまでいこう,このまんまでいこう,master,28,,941,2026-02-17
3214,643,About me,あばうとみー,expert,25,,863,2026-03-01
3215,643,About me,あばうとみー,master,29,,1011,2026-03-01
3220,644,生きる,いきる,master,27,,704,2025-07-28
4118,644,生きる,いきる,append,32,,1131,2025-07-28
3224,645,深海シティアンダーグラウンド,しんかいしてぃあんだーぐらうんど,expert,25,,872,2025-09-16
3225,645,深海シティアンダーグラウンド,しんかいしてぃあんだーぐらうんど,master,29,,1162,2025-09-16
3229,646,透明なパレット,とうめいなぱれっと,expert,25,,852,2025-07-15
3230,646,透明なパレット,とうめいなぱれっと,master,29,,1027,2025-07-15
3234,647,SAN値直葬,さんちちょくそう,expert,28,,1365,2025-08-22
3235,647,SAN値直葬,さんちちょくそう,master,33,,1821,2025-08-22
4123,647,SAN値直葬,さんちちょくそう,append,36,,2060,2025-08-22
3239,648,Life Will Change,らいふうぃるちぇんじ,expert,26,,973,2025-08-04
3240,648,Life Will Change,らいふうぃるちぇんじ,master,31,,1118,2025-08-04
3244,649,サヨナラ天国また来て地獄,さよならてんごくまたきてじごく,expert,26,,723,2025-08-30
3245,649,サヨナラ天国また来て地獄,さよならてんごくまたきてじごく,master,30,,864,2025-08-30
3249,650,あの夏が飽和する。,あのなつがほうわする,expert,24,,626,2025-09-08
3250,650,あの夏が飽和する。,あのなつがほうわする,master,28,,789,2025-09-08
3254,651,ホワイトハッピー,ほわいとはっぴー,expert,26,,939,2025-10-10
3255,651,ホワイトハッピー,ほわいとはっぴー,master,30,,1044,2025-10-10
3259,652,カレシのジュード,かれしのじゅーど,expert,26,,1184,2025-10-14
3260,652,カレシのジュード,かれしのじゅーど,master,30,,1271,2025-10-14
3264,653,パメラ,ぱめら,expert,25,,877,2025-10-15
3265,653,パメラ,ぱめら,master,30,,1039,2025-10-15
3270,654,ラストラス,らすとらす,master,28,,1331,2025-08-29
3274,655,リリィララ,りりぃらら,expert,24,,810,2025-08-18
3275,655,リリィララ,りりぃらら,master,29,,903,2025-08-18
3279,656,ブラッドドール,ぶらっどどーる,expert,25,,795,2025-09-22
3280,656,ブラッドドール,ぶらっどどーる,master,30,,1058,2025-09-22
3289,658,上弦の月,じょうげんのつき,expert,24,,599,2026-01-02
3290,658,上弦の月,じょうげんのつき,master,28,,791,2026-01-02
3295,659,あなたの空が泣くのなら,あなたのそらがなくのなら,master,25,,682,2025-10-21
3299,660,とびだせ！わんだぴょい,とびだせわんだぴょい,expert,24,,788,2026-02-19
3300,660,とびだせ！わんだぴょい,とびだせわんだぴょい,master,29,,1064,2026-02-19
3304,661,卑怯戦隊うろたんだー,ひきょーせんたいうろたんだー,expert,24,,1025,2026-05-11
3305,661,卑怯戦隊うろたんだー,ひきょーせんたいうろたんだー,master,31,,1148,2026-05-11
3310,662,告白,こくはく,master,27,,588,2026-03-28
4149,662,告白,こくはく,append,27,,729,2026-03-28
3314,663,ヴィーナス,ヴぃーなす,expert,26,,1124,2025-10-04
3315,663,ヴィーナス,ヴぃーなす,master,30,,1266,2025-10-04
3319,664,人マニア,ひとまにあ,expert,26,,1000,2025-10-07
3320,664,人マニア,ひとまにあ,master,30,,1049,2025-10-07
3324,665,ロケットサイダー,ろけっとさいだー,expert,26,,1110,2025-11-07
3325,665,ロケットサイダー,ろけっとさいだー,master,31,,1350,2025-11-07
3329,666,少女A,しょうじょえー,expert,24,,1265,2025-10-02
3330,666,少女A,しょうじょえー,master,30,,1312,2025-10-02
3334,667,㋰責任集合体,むせきにんしゅうごうたい,expert,24,,762,2025-10-08
3335,667,㋰責任集合体,むせきにんしゅうごうたい,master,29,,937,2025-10-08
3338,668,ネクラチューンサーカス,ねくらちゅーんさーかす,hard,24,,1032,2025-10-11
3339,668,ネクラチューンサーカス,ねくらちゅーんさーかす,expert,31,,1380,2025-10-11
3340,668,ネクラチューンサーカス,ねくらちゅーんさーかす,master,34,,1913,2025-10-11
4129,668,ネクラチューンサーカス,ねくらちゅーんさーかす,append,37,,2173,2025-10-11
3344,669,げんてん,げんてん,expert,26,,1021,2025-10-06
3345,669,げんてん,げんてん,master,31,,1138,2025-10-06
3349,670,い〜やい〜やい〜や,い〜やい〜やい〜や,expert,24,,792,2025-12-15
3350,670,い〜やい〜やい〜や,い〜やい〜やい〜や,master,27,,809,2025-12-15
3353,671,怪獣になりたい,かいじゅうになりたい,hard,25,,1200,2025-11-23
3354,671,怪獣になりたい,かいじゅうになりたい,expert,32,,1600,2025-11-23
3355,671,怪獣になりたい,かいじゅうになりたい,master,35,,1900,2025-11-23
4132,671,怪獣になりたい,かいじゅうになりたい,append,38,,2800,2025-11-23
3359,672,ハウトゥー世界征服,はうとぅーせかいせいふく,expert,24,,803,2025-10-05
3360,672,ハウトゥー世界征服,はうとぅーせかいせいふく,master,29,,935,2025-10-05
3384,677,アベリア,あべりあ,expert,24,,865,2025-10-27
3385,677,アベリア,あべりあ,master,31,,1238,2025-10-27
3389,678,金時計,きんどけい,expert,24,,747,2025-11-12
3390,678,金時計,きんどけい,master,28,,830,2025-11-12
3394,679,CRASH THE PARTY,くらっしゅ ざ ぱーてぃ,expert,24,,818,2026-04-16
3395,679,CRASH THE PARTY,くらっしゅ ざ ぱーてぃ,master,29,,1135,2026-04-16
3399,680,Who?,ふー？,expert,24,,687,2026-04-20
3400,680,Who?,ふー？,master,27,,847,2026-04-20
3404,681,星に一番近い場所,ほしにいちばんちかいばしょ,expert,25,,964,2026-05-06
3405,681,星に一番近い場所,ほしにいちばんちかいばしょ,master,28,,1073,2026-05-06
3409,682,あなたしか見えないの,あなたしかみえないの,expert,25,,969,2026-05-18
3410,682,あなたしか見えないの,あなたしかみえないの,master,29,,972,2026-05-18
3414,683,カラフルファンデーション,からふるふぁんでーしょん,expert,24,,815,2026-03-10
3415,683,カラフルファンデーション,からふるふぁんでーしょん,master,29,,1091,2026-03-10
3420,684,ファイター,ふぁいたー,master,28,,826,2025-11-20
3424,685,電光刹歌,でんこうせっか,expert,28,,1086,2025-12-06
3425,685,電光刹歌,でんこうせっか,master,31,,1472,2025-12-06
3429,686,トレジャーガーデン,とれじゃーがーでん,expert,28,,1381,2025-12-09
3430,686,トレジャーガーデン,とれじゃーがーでん,master,33,,1468,2025-12-09
3434,687,ジェットブラック,じぇっとぶらっく,expert,26,,1052,2025-12-08
3435,687,ジェットブラック,じぇっとぶらっく,master,30,,1337,2025-12-08
3439,688,ウィーアーピコピコハンマーズ!!!!,うぃーあーぴこぴこはんまーず,expert,27,,1125,2025-12-07
3440,688,ウィーアーピコピコハンマーズ!!!!,うぃーあーぴこぴこはんまーず,master,32,,1416,2025-12-07
3444,689,最愛人生ランナー,さいあいじんせいらんなー,expert,27,,1039,2025-12-10
3445,689,最愛人生ランナー,さいあいじんせいらんなー,master,31,,1217,2025-12-10
3449,690,惑星ループ,わくせいるーぷ,expert,24,,857,2026-01-03
3450,690,惑星ループ,わくせいるーぷ,master,29,,1018,2026-01-03
4137,690,惑星ループ,わくせいるーぷ,append,28,,1171,2026-01-03
3453,691,0.0000034,れいてんれいれいれいれいれいさんよん,hard,24,,1234,2025-11-24
3454,691,0.0000034,れいてんれいれいれいれいれいさんよん,expert,31,,1634,2025-11-24
3455,691,0.0000034,れいてんれいれいれいれいれいさんよん,master,34,,1934,2025-11-24
4134,691,0.0000034,れいてんれいれいれいれいれいさんよん,append,37,,2334,2025-11-24
3459,692,ぼかろころしあむ,ぼかろころしあむ,expert,25,,805,2025-12-30
3460,692,ぼかろころしあむ,ぼかろころしあむ,master,30,,870,2025-12-30
3464,693,erase or zero,いれーすおあぜろ,expert,24,,845,2026-02-28
3465,693,erase or zero,いれーすおあぜろ,master,29,,991,2026-02-28
3474,695,花結び,はなむすび,expert,26,,989,2025-11-30
3475,695,花結び,はなむすび,master,29,,1106,2025-11-30
3479,696,ドリーム・キス,どりーむ・きす,expert,24,,515,2025-12-22
3480,696,ドリーム・キス,どりーむ・きす,master,29,,795,2025-12-22
3484,697,Internet Junk Junkie,いんたーねっとじゃんくじゃんきー,expert,28,,1105,2026-01-12
3485,697,Internet Junk Junkie,いんたーねっとじゃんくじゃんきー,master,33,,1341,2026-01-12
3489,698,鎖の少女-Re Alive-,くさりのしょうじょりあらいぶ,expert,24,,920,2026-01-06
3490,698,鎖の少女-Re Alive-,くさりのしょうじょりあらいぶ,master,29,,1029,2026-01-06
3495,699,Catch the Wave,きゃっちざうぇーぶ,master,27,,739,2026-03-09
3499,700,魔法少女とチョコレゐト,まほうしょうじょとちょこれいと,expert,25,,797,2026-01-01
3500,700,魔法少女とチョコレゐト,まほうしょうじょとちょこれいと,master,30,,930,2026-01-01
3509,702,ラムネ,らむね,expert,25,,951,2026-03-06
3510,702,ラムネ,らむね,master,29,,1018,2026-03-06
3514,703,バイオレンストリガー,ばいおれんすとりがー,expert,27,,1277,2026-03-14
3515,703,バイオレンストリガー,ばいおれんすとりがー,master,31,,1421,2026-03-14
3519,704,黒塗り世界宛て書簡,くろぬりせかいあてしょかん,expert,26,,930,2026-01-04
3520,704,黒塗り世界宛て書簡,くろぬりせかいあてしょかん,master,31,,1201,2026-01-04
3524,705,ラズベリー＊モンスター,らずべりーもんすたー,expert,25,,933,2026-06-05
3525,705,ラズベリー＊モンスター,らずべりーもんすたー,master,30,,1410,2026-06-05
3529,706,永遠甚だしい,えいえんはなはだしい,expert,25,,930,2026-06-12
3530,706,永遠甚だしい,えいえんはなはだしい,master,30,,1116,2026-06-12
3549,710,ヘッジホッグ,へっじほっぐ,expert,24,,837,2026-04-13
3550,710,ヘッジホッグ,へっじほっぐ,master,28,,1133,2026-04-13
3554,711,ワンダーラスト,わんだーらすと,expert,26,,1418,2026-04-02
3555,711,ワンダーラスト,わんだーらすと,master,31,,1577,2026-04-02
3559,712,比較症候群,ひかくしょうこうぐん,expert,24,,889,2026-05-22
3560,712,比較症候群,ひかくしょうこうぐん,master,30,,1125,2026-05-22
3564,713,Nyanyanyanyanyanyanya!,にゃにゃにゃにゃにゃにゃにゃ,expert,26,,1059,2026-04-05
3565,713,Nyanyanyanyanyanyanya!,にゃにゃにゃにゃにゃにゃにゃ,master,31,,1188,2026-04-05
3569,714,フロイライン＝オジョウサマ,ふろいらいんおじょうさま,expert,27,,1130,2026-04-04
3570,714,フロイライン＝オジョウサマ,ふろいらいんおじょうさま,master,31,,1234,2026-04-04
3574,715,魔法少女幸福論,まほうしょうじょこうふくろん,expert,26,,982,2026-05-02
3575,715,魔法少女幸福論,まほうしょうじょこうふくろん,master,31,,1115,2026-05-02
3579,716,透過する温度,とうかするおんど,expert,24,,608,2026-01-21
3580,716,透過する温度,とうかするおんど,master,29,,754,2026-01-21
3585,717,Ribbon,りぼん,master,27,,641,2026-02-15
3589,718,幕を下ろそう、パレードへ,まくをおろそうぱれーどへ,expert,25,,861,2026-02-14
3590,718,幕を下ろそう、パレードへ,まくをおろそうぱれーどへ,master,30,,875,2026-02-14
3594,719,SHIAWASE FOR YOU!,しあわせふぉーゆー,expert,25,,789,2026-02-08
3595,719,SHIAWASE FOR YOU!,しあわせふぉーゆー,master,30,,961,2026-02-08
3600,720,アリア,ありあ,master,29,,627,2026-02-13
3605,721,あいしていたのに,あいしていたのに,master,27,,580,2026-04-03
3609,722,ダイダイダイダイダイキライ,だいだいだいだいだいきらい,expert,24,,687,2026-03-31
3610,722,ダイダイダイダイダイキライ,だいだいだいだいだいきらい,master,30,,875,2026-03-31
3614,723,ラヴィ,らゔぃ,expert,26,,1080,2026-03-15
3615,723,ラヴィ,らゔぃ,master,30,,1281,2026-03-15
3619,724,ハオ,はお,expert,25,,964,2026-02-16
3620,724,ハオ,はお,master,29,,1202,2026-02-16
3629,726,アルカリレットウセイ,あるかりれっとうせい,expert,24,,854,2026-03-16
3630,726,アルカリレットウセイ,あるかりれっとうせい,master,30,,1211,2026-03-16
3634,727,T氏の話を信じるな,てぃーしのはなしをしんじるな,expert,26,,948,2026-04-06
3635,727,T氏の話を信じるな,てぃーしのはなしをしんじるな,master,30,,1089,2026-04-06
3639,728,スターダストレイン,すたーだすとれいん,expert,24,,671,2026-08-15
3640,728,スターダストレイン,すたーだすとれいん,master,27,,827,2026-08-15
3659,732,天藍のアイスヘヴン,てんらんのあいすへゔん,expert,28,,1228,2026-03-23
3660,732,天藍のアイスヘヴン,てんらんのあいすへゔん,master,33,,1462,2026-03-23
3664,733,いますぐ輪廻,いますぐりんね,expert,25,,796,2026-06-08
3665,733,いますぐ輪廻,いますぐりんね,master,30,,940,2026-06-08
3669,734,プロポーズ,ぷろぽーず,expert,24,,830,2026-06-01
3670,734,プロポーズ,ぷろぽーず,master,29,,1116,2026-06-01
3674,735,傀儡のうつつ,くぐつのうつつ,expert,24,,719,2026-03-30
3675,735,傀儡のうつつ,くぐつのうつつ,master,29,,888,2026-03-30
4148,735,傀儡のうつつ,くぐつのうつつ,append,30,,892,2026-03-30
3684,737,導火愛,どうかあい,expert,25,,883,2026-04-24
3685,737,導火愛,どうかあい,master,30,,963,2026-04-24
3690,738,ストラタでまちあわせ,すとらたでまちあわせ,master,27,,655,2026-05-25
3695,739,世界の歩き方,せかいのあるきかた,master,28,,780,2026-04-28
3700,740,羽歌,うか,master,28,,859,2026-05-08
4152,740,羽歌,うか,append,30,,944,2026-05-08
3704,741,アイ・メイカー！,あい・めいかー,expert,26,,1118,2026-07-06
3705,741,アイ・メイカー！,あい・めいかー,master,31,,1255,2026-07-06
3710,742,旅に帰る,たびにかえる,master,27,,876,2026-06-18
3714,743,ドリーマーズビート,どりーまーずびーと,expert,24,,670,2026-05-29
3715,743,ドリーマーズビート,どりーまーずびーと,master,28,,772,2026-05-29
3719,744,CHAOS,かおす,expert,27,,890,2026-06-22
3720,744,CHAOS,かおす,master,33,,1464,2026-06-22
4155,744,CHAOS,かおす,append,35,,1651,2026-06-22
3724,745,ANiMA,あにま,expert,29,,1059,2026-06-25
3725,745,ANiMA,あにま,master,33,,1248,2026-06-25
4156,745,ANiMA,あにま,append,36,,1808,2026-06-25
3729,746,Masquerade,ますかれーど,expert,25,,868,2026-06-26
3730,746,Masquerade,ますかれーど,master,30,,1015,2026-06-26
4157,746,Masquerade,ますかれーど,append,31,,1282,2026-06-26
3735,747,SAIRAI,さいらい,master,27,,727,2026-06-21
3739,748,Saika,さいか,expert,24,,875,2026-06-23
3740,748,Saika,さいか,master,28,,987,2026-06-23
3744,749,99 Glooms,ないんてぃないんぐるーむず,expert,27,,1017,2026-06-24
3745,749,99 Glooms,ないんてぃないんぐるーむず,master,31,,1347,2026-06-24
3749,750,ロスタイムメモリー,ろすたいむめもりー,expert,27,,997,2026-08-12
3750,750,ロスタイムメモリー,ろすたいむめもりー,master,31,,1314,2026-08-12
3754,751,アディショナルメモリー,あでぃしょなるめもりー,expert,27,,995,2026-08-10
3755,751,アディショナルメモリー,あでぃしょなるめもりー,master,31,,1226,2026-08-10
3760,752,アヤノの幸福理論,あやののこうふくりろん,master,27,,749,2026-08-14
3764,753,空想フォレスト,くうそうふぉれすと,expert,25,,917,2026-08-13
3765,753,空想フォレスト,くうそうふぉれすと,master,29,,925,2026-08-13
3769,754,光,ひかり,expert,24,,784,2026-07-09
3770,754,光,ひかり,master,29,,853,2026-07-09
3774,755,初音狂奏曲第01番「彗惺」,はつねきょうそうきょくだいいちばんすいせい,expert,31,,1581,2026-06-09
3775,755,初音狂奏曲第01番「彗惺」,はつねきょうそうきょくだいいちばんすいせい,master,34,,2025,2026-06-09
4161,755,初音狂奏曲第01番「彗惺」,はつねきょうそうきょくだいいちばんすいせい,append,37,,2586,2026-06-09
3779,756,Gimme more!,ぎみーもあ,expert,24,,721,2026-06-30
3780,756,Gimme more!,ぎみーもあ,master,28,,834,2026-06-30
4162,756,Gimme more!,ぎみーもあ,append,29,,1183,2026-06-30
3784,757,ひかりのあつめかた,ひかりのあつめかた,expert,24,,818,2026-06-15
3785,757,ひかりのあつめかた,ひかりのあつめかた,master,30,,1127,2026-06-15
3789,758,ラプス,らぷす,expert,24,,885,2026-07-17
3790,758,ラプス,らぷす,master,29,,1081,2026-07-17
3794,759,ハナタバ,はなたば,expert,25,,894,2026-07-13
3795,759,ハナタバ,はなたば,master,28,,938,2026-07-13
3799,760,オールイン・ワン,おーるいんわん,expert,24,,1029,2026-06-20
3800,760,オールイン・ワン,おーるいんわん,master,30,,1357,2026-06-20
3819,764,オツキミリサイタル,おつきみりさいたる,expert,25,,972,2026-08-11
3820,764,オツキミリサイタル,おつきみりさいたる,master,29,,1104,2026-08-11
3825,765,レム,れむ,master,26,,537,2026-07-29
3939,788,アンチサイノウ,あんちさいのう,expert,27,,790,2026-08-27
3940,788,アンチサイノウ,あんちさいのう,master,30,,854,2026-08-27
3944,789,天秤、指先で触れて,てんびん、ゆびさきでふれて,expert,24,,866,2026-07-31
3945,789,天秤、指先で触れて,てんびん、ゆびさきでふれて,master,28,,1012,2026-07-31
3950,790,ピッコーン！！,ぴっこーん,master,27,,1056,2026-07-23
3954,791,シティライツ,してぃらいつ,expert,24,,649,2026-07-22
3955,791,シティライツ,してぃらいつ,master,29,,943,2026-07-22
3960,792,アストロノーツ,あすとろのーつ,master,25,,523,2026-07-21
3969,794,デロスサントス,でろすさんとす,expert,24,,763,2026-08-03
3970,794,デロスサントス,でろすさんとす,master,29,,936,2026-08-03
3974,795,一億年恋してる,いちおくねんこいしてる,expert,26,,904,2026-08-04
3975,795,一億年恋してる,いちおくねんこいしてる,master,31,,1310,2026-08-04
4178,802,君に贈る未来,きみにおくるみらい,expert,24,,974,2026-08-24
4179,802,君に贈る未来,きみにおくるみらい,master,30,,1195,2026-08-24
4185,803,空に免じて,そらにめんじて,master,26,,539,2026-08-28
4190,804,正解,せいかい,expert,27,,815,2026-09-06
4191,804,正解,せいかい,master,31,,1210,2026-09-06
